# Configuracion:
# Concentracion g/m^3_=_11700.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136162.18540412994
# 
Resultados:
# tau_s_=_(1.65+/-0.14)e-07
# dphi_rad_=_6.42+/-0.01
# SAR_W/g_=_155.98+/-26.66
# Hc_kA/m_=_6.46+/-0.58
# Mr_A/m_=_172.46+/-37.53
# Suceptibilidad_a_M=0_=_0.0288+/-0.0048

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_NE5Xd015.txt	18/06/2024 15:53:04	-45.1	112.89	6.69	38460.00	453.23	1.361779e+05	3.641903e+00	6.433636e+00	130.15	1.772006e-07	4406	1.786e-02
135kHz_100dA_100Mss_NE5Xd016.txt	18/06/2024 15:53:05	-43.9	115.92	6.57	38460.00	471.03	1.361779e+05	3.787264e+00	6.428282e+00	130.57	1.708007e-07	4406	1.868e-02
135kHz_100dA_100Mss_NE5Xd017.txt	18/06/2024 15:53:06	-42.4	115.58	6.54	38460.00	471.09	1.361779e+05	3.785240e+00	6.427942e+00	130.19	1.703937e-07	4406	1.876e-02
135kHz_100dA_100Mss_NE5Xd018.txt	18/06/2024 15:53:06	-42.4	115.77	6.59	38460.00	469.54	1.361779e+05	3.767784e+00	6.429499e+00	130.98	1.722529e-07	4406	1.868e-02
135kHz_100dA_100Mss_NE5Xd019.txt	18/06/2024 15:53:07	-42.4	114.27	6.46	38460.00	471.99	1.361779e+05	3.792021e+00	6.425822e+00	128.53	1.678629e-07	4406	1.872e-02
135kHz_100dA_100Mss_NE5Xd020.txt	18/06/2024 15:53:08	-40.5	113.66	6.46	38460.00	466.64	1.361779e+05	3.748416e+00	6.425596e+00	126.85	1.675926e-07	4406	1.862e-02
135kHz_100dA_100Mss_NE5Xd021.txt	18/06/2024 15:53:08	-40.5	114.40	6.47	38460.00	466.32	1.361470e+05	3.756010e+00	6.427376e+00	128.66	1.697223e-07	4407	1.867e-02
135kHz_100dA_100Mss_NE5Xd022.txt	18/06/2024 15:53:09	-38.5	112.87	6.46	38460.00	460.90	1.361779e+05	3.707665e+00	6.426300e+00	126.09	1.684352e-07	4406	1.851e-02
135kHz_100dA_100Mss_NE5Xd023.txt	18/06/2024 15:53:09	-38.5	112.09	6.38	38460.00	460.82	1.361470e+05	3.707669e+00	6.423838e+00	123.91	1.654985e-07	4407	1.857e-02
135kHz_100dA_100Mss_NE5Xd024.txt	18/06/2024 15:53:10	-36.6	111.95	6.36	38460.00	461.96	1.361470e+05	3.714835e+00	6.423231e+00	123.61	1.647761e-07	4407	1.862e-02
135kHz_100dA_100Mss_NE5Xd025.txt	18/06/2024 15:53:10	-36.6	112.23	6.37	38460.00	458.79	1.361470e+05	3.692413e+00	6.424439e+00	123.92	1.662130e-07	4407	1.857e-02
135kHz_100dA_100Mss_NE5Xd026.txt	18/06/2024 15:53:11	-34.7	112.33	6.33	38460.00	468.22	1.361779e+05	3.755067e+00	6.422785e+00	124.58	1.642431e-07	4406	1.876e-02
135kHz_100dA_100Mss_NE5Xd027.txt	18/06/2024 15:53:11	-34.7	111.17	6.32	38460.00	459.76	1.361779e+05	3.698191e+00	6.423209e+00	123.07	1.647501e-07	4406	1.858e-02
135kHz_100dA_100Mss_NE5Xd028.txt	18/06/2024 15:53:12	-32.3	111.39	6.35	38460.00	457.78	1.361470e+05	3.688013e+00	6.424629e+00	123.94	1.664416e-07	4407	1.857e-02
135kHz_100dA_100Mss_NE5Xd029.txt	18/06/2024 15:53:13	-30.8	110.02	6.23	38460.00	462.89	1.361779e+05	3.715367e+00	6.419333e+00	120.24	1.601297e-07	4406	1.861e-02
135kHz_100dA_100Mss_NE5Xd030.txt	18/06/2024 15:53:13	-30.8	110.19	6.17	38460.00	469.25	1.361470e+05	3.768977e+00	6.419104e+00	121.74	1.598594e-07	4407	1.883e-02
135kHz_100dA_100Mss_NE5Xd031.txt	18/06/2024 15:53:14	-29.5	110.34	6.22	38460.00	462.73	1.361779e+05	3.725883e+00	6.420912e+00	121.97	1.620105e-07	4406	1.865e-02
135kHz_100dA_100Mss_NE5Xd032.txt	18/06/2024 15:53:14	-29.5	109.52	6.19	38460.00	460.22	1.361779e+05	3.706339e+00	6.420302e+00	120.79	1.612830e-07	4406	1.859e-02
135kHz_100dA_100Mss_NE5Xd033.txt	18/06/2024 15:53:15	-28.1	109.71	6.20	38460.00	459.85	1.361470e+05	3.707564e+00	6.420815e+00	121.26	1.618973e-07	4407	1.870e-02
135kHz_100dA_100Mss_NE5Xd034.txt	18/06/2024 15:53:15	-28.1	109.17	6.12	38460.00	463.54	1.361470e+05	3.729369e+00	6.418529e+00	119.96	1.591725e-07	4407	1.878e-02
135kHz_100dA_100Mss_NE5Xd035.txt	18/06/2024 15:53:16	-27.0	109.73	6.16	38460.00	460.04	1.361470e+05	3.714377e+00	6.420859e+00	121.52	1.619511e-07	4407	1.876e-02
135kHz_100dA_100Mss_NE5Xd036.txt	18/06/2024 15:53:16	-27.0	108.89	6.10	38460.00	465.23	1.361779e+05	3.742363e+00	6.417845e+00	119.80	1.583587e-07	4406	1.881e-02
135kHz_100dA_100Mss_NE5Xd037.txt	18/06/2024 15:53:17	-25.8	109.68	6.15	38460.00	460.45	1.361470e+05	3.714035e+00	6.420665e+00	121.34	1.617194e-07	4407	1.880e-02
135kHz_100dA_100Mss_NE5Xd038.txt	18/06/2024 15:53:18	-24.7	109.14	6.12	38460.00	457.58	1.361779e+05	3.693255e+00	6.420240e+00	120.31	1.612127e-07	4406	1.876e-02
135kHz_100dA_100Mss_NE5Xd039.txt	18/06/2024 15:53:18	-24.7	108.11	6.12	38460.00	453.08	1.361470e+05	3.659461e+00	6.419665e+00	118.69	1.605293e-07	4407	1.858e-02
135kHz_100dA_100Mss_NE5Xd040.txt	18/06/2024 15:53:19	-23.7	107.38	6.06	38460.00	455.87	1.361470e+05	3.679155e+00	6.417880e+00	117.78	1.584009e-07	4407	1.869e-02
135kHz_100dA_100Mss_NE5Xd041.txt	18/06/2024 15:53:19	-23.7	106.22	6.02	38460.00	456.34	1.361470e+05	3.673764e+00	6.415353e+00	115.41	1.553928e-07	4407	1.858e-02
135kHz_100dA_100Mss_NE5Xd042.txt	18/06/2024 15:53:20	-23.2	106.53	5.96	38460.00	457.29	1.361470e+05	3.683963e+00	6.413996e+00	114.55	1.537801e-07	4407	1.883e-02
135kHz_100dA_100Mss_NE5Xd043.txt	18/06/2024 15:53:20	-23.2	106.51	6.02	38460.00	452.64	1.361779e+05	3.648498e+00	6.415534e+00	114.80	1.556117e-07	4406	1.859e-02
135kHz_100dA_100Mss_NE5Xd044.txt	18/06/2024 15:53:21	-22.2	105.69	5.92	38460.00	462.04	1.361779e+05	3.712917e+00	6.412171e+00	113.87	1.516112e-07	4406	1.875e-02
135kHz_100dA_100Mss_NE5Xd045.txt	18/06/2024 15:53:21	-22.2	105.55	5.93	38460.00	458.60	1.361779e+05	3.689157e+00	6.412626e+00	113.54	1.521522e-07	4406	1.876e-02
135kHz_100dA_100Mss_NE5Xd046.txt	18/06/2024 15:53:22	-21.3	106.65	5.96	38460.00	460.15	1.361470e+05	3.708663e+00	6.414923e+00	116.13	1.548827e-07	4407	1.887e-02
135kHz_100dA_100Mss_NE5Xd047.txt	18/06/2024 15:53:22	-21.3	105.71	5.88	38460.00	462.01	1.361779e+05	3.720730e+00	6.411913e+00	113.89	1.513046e-07	4406	1.888e-02
135kHz_100dA_100Mss_NE5Xd048.txt	18/06/2024 15:53:23	-19.6	106.34	5.97	38460.00	459.75	1.361779e+05	3.705882e+00	6.415128e+00	116.25	1.551293e-07	4406	1.876e-02
135kHz_100dA_100Mss_NE5Xd049.txt	18/06/2024 15:53:23	-19.6	104.42	5.84	38460.00	459.90	1.361470e+05	3.699935e+00	6.411119e+00	112.53	1.503617e-07	4407	1.879e-02
135kHz_100dA_100Mss_NE5Xd050.txt	18/06/2024 15:53:24	-18.9	105.34	5.88	38460.00	458.89	1.361779e+05	3.696940e+00	6.412444e+00	113.62	1.519356e-07	4406	1.885e-02
135kHz_100dA_100Mss_NE5Xd051.txt	18/06/2024 15:53:24	-18.9	105.37	5.90	38460.00	459.64	1.361470e+05	3.710061e+00	6.413997e+00	115.36	1.537809e-07	4407	1.883e-02
135kHz_100dA_100Mss_NE5Xd052.txt	18/06/2024 15:53:25	-18.2	106.93	5.93	38460.00	462.32	1.361470e+05	3.736092e+00	6.415771e+00	117.74	1.558930e-07	4407	1.897e-02
135kHz_100dA_100Mss_NE5Xd053.txt	18/06/2024 15:53:25	-18.2	106.00	5.93	38460.00	460.31	1.361779e+05	3.714132e+00	6.414806e+00	116.23	1.547423e-07	4406	1.880e-02
135kHz_100dA_100Mss_NE5Xd054.txt	18/06/2024 15:53:26	-17.5	105.57	5.92	38460.00	460.50	1.361779e+05	3.710601e+00	6.414036e+00	115.44	1.538290e-07	4406	1.868e-02
135kHz_100dA_100Mss_NE5Xd055.txt	18/06/2024 15:53:26	-17.5	104.94	5.87	38460.00	460.85	1.361470e+05	3.711459e+00	6.412163e+00	113.80	1.516021e-07	4407	1.881e-02
135kHz_100dA_100Mss_NE5Xd056.txt	18/06/2024 15:53:27	-16.9	105.98	5.95	38460.00	455.26	1.361779e+05	3.675565e+00	6.416083e+00	116.13	1.562651e-07	4406	1.875e-02
135kHz_100dA_100Mss_NE5Xd057.txt	18/06/2024 15:53:28	-16.2	104.66	5.85	38460.00	455.94	1.361470e+05	3.685363e+00	6.413924e+00	114.53	1.536977e-07	4407	1.877e-02
135kHz_100dA_100Mss_NE5Xd058.txt	18/06/2024 15:53:28	-16.2	104.03	5.79	38460.00	463.96	1.361779e+05	3.736559e+00	6.409921e+00	112.61	1.489364e-07	4406	1.889e-02
135kHz_100dA_100Mss_NE5Xd059.txt	18/06/2024 15:53:29	-16.0	104.78	5.83	38460.00	465.36	1.361470e+05	3.748925e+00	6.411679e+00	114.52	1.510277e-07	4407	1.891e-02
135kHz_100dA_100Mss_NE5Xd060.txt	18/06/2024 15:53:29	-16.0	104.02	5.77	38460.00	467.29	1.361470e+05	3.759474e+00	6.410005e+00	113.35	1.490377e-07	4407	1.900e-02
135kHz_100dA_100Mss_NE5Xd061.txt	18/06/2024 15:53:30	-15.4	103.40	5.77	38460.00	456.59	1.361470e+05	3.678681e+00	6.410197e+00	111.08	1.492694e-07	4407	1.878e-02
135kHz_100dA_100Mss_NE5Xd062.txt	18/06/2024 15:53:30	-15.4	104.37	5.83	38460.00	455.30	1.361470e+05	3.680352e+00	6.413930e+00	114.38	1.537047e-07	4407	1.877e-02
135kHz_100dA_100Mss_NE5Xd063.txt	18/06/2024 15:53:31	-14.8	103.54	5.84	38460.00	454.65	1.361470e+05	3.670570e+00	6.413029e+00	113.29	1.526306e-07	4407	1.862e-02
135kHz_100dA_100Mss_NE5Xd064.txt	18/06/2024 15:53:31	-14.8	103.33	5.78	38460.00	457.85	1.361470e+05	3.691181e+00	6.410874e+00	112.05	1.500680e-07	4407	1.873e-02
135kHz_100dA_100Mss_NE5Xd065.txt	18/06/2024 15:53:32	-14.4	102.53	5.72	38460.00	461.88	1.361470e+05	3.717677e+00	6.408394e+00	110.67	1.471250e-07	4407	1.887e-02
135kHz_100dA_100Mss_NE5Xd066.txt	18/06/2024 15:53:32	-14.4	101.60	5.66	38460.00	464.04	1.361470e+05	3.729667e+00	6.406504e+00	109.36	1.448811e-07	4407	1.891e-02
135kHz_100dA_100Mss_NE5Xd067.txt	18/06/2024 15:53:33	-13.9	103.11	5.76	38460.00	461.94	1.361470e+05	3.721770e+00	6.410998e+00	113.09	1.502160e-07	4407	1.879e-02
135kHz_100dA_100Mss_NE5Xd068.txt	18/06/2024 15:53:33	-13.9	103.33	5.83	38460.00	455.14	1.361779e+05	3.669350e+00	6.412106e+00	112.48	1.515331e-07	4406	1.869e-02
135kHz_100dA_100Mss_NE5Xd069.txt	18/06/2024 15:53:34	-13.4	103.02	5.75	38460.00	462.81	1.361470e+05	3.723611e+00	6.410027e+00	112.29	1.490615e-07	4407	1.882e-02
135kHz_100dA_100Mss_NE5Xd070.txt	18/06/2024 15:53:35	-12.9	101.77	5.69	38460.00	458.14	1.361470e+05	3.692271e+00	6.408472e+00	109.99	1.472178e-07	4407	1.876e-02
135kHz_100dA_100Mss_NE5Xd071.txt	18/06/2024 15:53:35	-12.9	101.71	5.67	38460.00	462.18	1.361470e+05	3.718254e+00	6.407767e+00	110.14	1.463826e-07	4407	1.883e-02
135kHz_100dA_100Mss_NE5Xd072.txt	18/06/2024 15:53:36	-12.5	102.22	5.67	38460.00	463.12	1.361779e+05	3.728967e+00	6.407669e+00	110.40	1.462637e-07	4406	1.890e-02
135kHz_100dA_100Mss_NE5Xd073.txt	18/06/2024 15:53:36	-12.5	103.12	5.72	38460.00	465.45	1.361779e+05	3.747279e+00	6.410103e+00	113.10	1.491534e-07	4406	1.892e-02
135kHz_100dA_100Mss_NE5Xd074.txt	18/06/2024 15:53:37	-12.1	102.35	5.72	38460.00	458.89	1.361779e+05	3.698875e+00	6.409886e+00	111.44	1.488983e-07	4406	1.885e-02
135kHz_100dA_100Mss_NE5Xd075.txt	18/06/2024 15:53:37	-12.1	101.73	5.68	38460.00	460.33	1.361779e+05	3.705196e+00	6.407759e+00	109.77	1.463716e-07	4406	1.877e-02
135kHz_100dA_100Mss_NE5Xd076.txt	18/06/2024 15:53:38	-11.7	100.74	5.63	38460.00	458.27	1.361470e+05	3.692741e+00	6.406944e+00	108.67	1.454028e-07	4407	1.879e-02
135kHz_100dA_100Mss_NE5Xd077.txt	18/06/2024 15:53:39	-11.3	99.96	5.59	38460.00	460.99	1.361470e+05	3.705876e+00	6.404888e+00	107.25	1.429626e-07	4407	1.874e-02
135kHz_100dA_100Mss_NE5Xd078.txt	18/06/2024 15:53:39	-11.3	100.06	5.58	38460.00	460.93	1.361470e+05	3.707754e+00	6.405752e+00	108.06	1.439887e-07	4407	1.888e-02
135kHz_100dA_100Mss_NE5Xd079.txt	18/06/2024 15:53:40	-10.9	101.18	5.63	38460.00	461.93	1.361470e+05	3.722639e+00	6.408095e+00	110.56	1.467692e-07	4407	1.881e-02
135kHz_100dA_100Mss_NE5Xd080.txt	18/06/2024 15:53:40	-10.9	100.12	5.57	38460.00	463.92	1.361470e+05	3.730242e+00	6.404985e+00	108.04	1.430800e-07	4407	1.888e-02
135kHz_100dA_100Mss_NE5Xd081.txt	18/06/2024 15:53:41	-10.5	102.13	5.73	38460.00	458.99	1.361779e+05	3.701325e+00	6.410968e+00	112.47	1.501814e-07	4406	1.878e-02
135kHz_100dA_100Mss_NE5Xd082.txt	18/06/2024 15:53:41	-10.5	101.64	5.69	38460.00	456.13	1.361779e+05	3.680079e+00	6.409760e+00	110.77	1.487500e-07	4406	1.875e-02
135kHz_100dA_100Mss_NE5Xd083.txt	18/06/2024 15:53:42	-10.1	100.71	5.64	38460.00	458.27	1.361779e+05	3.691091e+00	6.408131e+00	109.68	1.468144e-07	4406	1.869e-02
135kHz_100dA_100Mss_NE5Xd084.txt	18/06/2024 15:53:42	-10.1	100.79	5.63	38460.00	460.67	1.361470e+05	3.710645e+00	6.407129e+00	109.35	1.456209e-07	4407	1.875e-02
135kHz_100dA_100Mss_NE5Xd085.txt	18/06/2024 15:53:43	-9.8	99.90	5.60	38460.00	457.29	1.361779e+05	3.682562e+00	6.406731e+00	108.20	1.451503e-07	4406	1.860e-02
135kHz_100dA_100Mss_NE5Xd086.txt	18/06/2024 15:53:43	-9.8	100.67	5.63	38460.00	457.86	1.361779e+05	3.692777e+00	6.408257e+00	109.84	1.469615e-07	4406	1.875e-02
135kHz_100dA_100Mss_NE5Xd087.txt	18/06/2024 15:53:44	-9.5	100.00	5.66	38460.00	451.41	1.361470e+05	3.642129e+00	6.408340e+00	108.38	1.470616e-07	4407	1.855e-02
135kHz_100dA_100Mss_NE5Xd088.txt	18/06/2024 15:53:44	-9.5	100.70	5.62	38460.00	462.12	1.361779e+05	3.722567e+00	6.408001e+00	110.50	1.466607e-07	4406	1.881e-02
135kHz_100dA_100Mss_NE5Xd089.txt	18/06/2024 15:53:45	-9.1	100.89	5.63	38460.00	461.54	1.361779e+05	3.715809e+00	6.407993e+00	110.29	1.466479e-07	4406	1.881e-02
135kHz_100dA_100Mss_NE5Xd090.txt	18/06/2024 15:53:45	-9.1	101.84	5.70	38460.00	457.97	1.361470e+05	3.696785e+00	6.411529e+00	112.79	1.508512e-07	4407	1.880e-02
135kHz_100dA_100Mss_NE5Xd091.txt	18/06/2024 15:53:46	-8.9	99.09	5.54	38460.00	464.32	1.361470e+05	3.729299e+00	6.405223e+00	108.22	1.433598e-07	4407	1.869e-02
135kHz_100dA_100Mss_NE5Xd092.txt	18/06/2024 15:53:46	-8.9	100.03	5.59	38460.00	460.60	1.361779e+05	3.710047e+00	6.406817e+00	109.09	1.452537e-07	4406	1.867e-02
135kHz_100dA_100Mss_NE5Xd093.txt	18/06/2024 15:53:47	-8.5	100.01	5.61	38460.00	458.45	1.361470e+05	3.695941e+00	6.407709e+00	109.43	1.463114e-07	4407	1.866e-02
135kHz_100dA_100Mss_NE5Xd094.txt	18/06/2024 15:53:47	-8.5	100.03	5.60	38460.00	459.70	1.361470e+05	3.703667e+00	6.407460e+00	109.44	1.460147e-07	4407	1.871e-02
135kHz_100dA_100Mss_NE5Xd095.txt	18/06/2024 15:53:48	-8.3	99.57	5.55	38460.00	461.02	1.361779e+05	3.706596e+00	6.404704e+00	107.13	1.427436e-07	4406	1.877e-02
135kHz_100dA_100Mss_NE5Xd096.txt	18/06/2024 15:53:49	-8.0	99.33	5.51	38460.00	463.78	1.361779e+05	3.731086e+00	6.404931e+00	108.04	1.430153e-07	4406	1.883e-02
135kHz_100dA_100Mss_NE5Xd097.txt	18/06/2024 15:53:49	-8.0	100.45	5.60	38460.00	463.58	1.361779e+05	3.730997e+00	6.407932e+00	110.69	1.465757e-07	4406	1.876e-02
135kHz_100dA_100Mss_NE5Xd098.txt	18/06/2024 15:53:50	-7.7	98.93	5.55	38460.00	458.42	1.361470e+05	3.687568e+00	6.405290e+00	107.07	1.434405e-07	4407	1.866e-02
135kHz_100dA_100Mss_NE5Xd099.txt	18/06/2024 15:53:50	-7.7	100.04	5.62	38460.00	457.84	1.361470e+05	3.690843e+00	6.408395e+00	109.88	1.471265e-07	4407	1.861e-02
135kHz_100dA_100Mss_NE5Xd100.txt	18/06/2024 15:53:51	-7.4	99.85	5.61	38460.00	459.76	1.361779e+05	3.703169e+00	6.407524e+00	109.50	1.460906e-07	4406	1.868e-02
135kHz_100dA_100Mss_NE5Xd101.txt	18/06/2024 15:53:51	-7.4	100.88	5.65	38460.00	460.58	1.361779e+05	3.710339e+00	6.409560e+00	111.50	1.485109e-07	4406	1.868e-02
135kHz_100dA_100Mss_NE5Xd102.txt	18/06/2024 15:53:52	-7.1	100.59	5.63	38460.00	458.57	1.361779e+05	3.694247e+00	6.409148e+00	110.66	1.480228e-07	4406	1.872e-02
135kHz_100dA_100Mss_NE5Xd103.txt	18/06/2024 15:53:52	-7.1	100.14	5.58	38460.00	462.52	1.361779e+05	3.721637e+00	6.407374e+00	109.92	1.459170e-07	4406	1.873e-02
135kHz_100dA_100Mss_NE5Xd104.txt	18/06/2024 15:53:53	-6.9	99.14	5.59	38460.00	455.51	1.361779e+05	3.671179e+00	6.406972e+00	108.08	1.454371e-07	4406	1.860e-02
135kHz_100dA_100Mss_NE5Xd105.txt	18/06/2024 15:53:53	-6.9	99.80	5.57	38460.00	459.45	1.361470e+05	3.700467e+00	6.406784e+00	108.75	1.452143e-07	4407	1.874e-02
135kHz_100dA_100Mss_NE5Xd106.txt	18/06/2024 15:53:54	-6.6	98.86	5.56	38460.00	455.39	1.361779e+05	3.668311e+00	6.405455e+00	106.68	1.436373e-07	4406	1.863e-02
135kHz_100dA_100Mss_NE5Xd107.txt	18/06/2024 15:53:55	-6.4	100.07	5.53	38460.00	467.42	1.361470e+05	3.760844e+00	6.405912e+00	109.75	1.441805e-07	4407	1.893e-02
135kHz_100dA_100Mss_NE5Xd108.txt	18/06/2024 15:53:55	-6.4	100.15	5.58	38460.00	461.17	1.361470e+05	3.713985e+00	6.407185e+00	109.50	1.456902e-07	4407	1.884e-02
135kHz_100dA_100Mss_NE5Xd109.txt	18/06/2024 15:53:56	-6.1	98.45	5.48	38460.00	463.33	1.361779e+05	3.721038e+00	6.402670e+00	105.76	1.403332e-07	4406	1.875e-02
135kHz_100dA_100Mss_NE5Xd110.txt	18/06/2024 15:53:56	-6.1	99.97	5.50	38460.00	465.61	1.361470e+05	3.748111e+00	6.405505e+00	109.02	1.436987e-07	4407	1.897e-02
135kHz_100dA_100Mss_NE5Xd111.txt	18/06/2024 15:53:57	-5.9	101.03	5.56	38460.00	466.32	1.361779e+05	3.759925e+00	6.406912e+00	110.64	1.453666e-07	4406	1.903e-02
135kHz_100dA_100Mss_NE5Xd112.txt	18/06/2024 15:53:57	-5.9	101.62	5.61	38460.00	464.80	1.361470e+05	3.751625e+00	6.409018e+00	112.24	1.478681e-07	4407	1.900e-02
135kHz_100dA_100Mss_NE5Xd113.txt	18/06/2024 15:53:58	-5.7	101.60	5.58	38460.00	468.83	1.361779e+05	3.776331e+00	6.407154e+00	111.34	1.456541e-07	4406	1.903e-02
135kHz_100dA_100Mss_NE5Xd114.txt	18/06/2024 15:53:59	-5.5	101.67	5.59	38460.00	467.55	1.361779e+05	3.766493e+00	6.407061e+00	110.97	1.455419e-07	4406	1.900e-02
